"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R26G07","Y2x66-7_inference.xml",0.578147772228872,0.200687811271724,0.799312188728276,-0.702394874437533,0.00127873814618664,-5.44747004310233e-07,144,1845
"R26G07","Y2x66-9_inference.xml",0.846098142386366,0.293546559318986,0.706453440681014,-0.06609088360859,-0.000154968604107315,1.64701271337899e-07,126,1790
"R26G07","Y2x67-1_inference.xml",0.724974081557276,0.585888434233644,0.414111565766356,0.625103157532814,-0.00140956996227373,7.05390014767466e-07,254,1752
"R26G07","Y2x67-4_inference.xml",0.205236001368991,0.963821055039837,0.0361789449601627,0.261653945216785,-0.000239516558829966,-1.67238178507741e-07,89,1830
"R26G07","Y2x67-5_inference.xml",0.126259143050803,0.316918755175089,0.683081244824911,-0.621771012491938,0.00186991301640222,-1.02401309932493e-06,77,1778
"R26G07","Y2x67G-1_inference.xml",0.861296534223346,0.419237535909733,0.580762464090267,-0.606157635918016,0.00108002708622903,-5.44196695369443e-07,150,1805
"R26G07","Y2x67G-2_inference.xml",0.676421372278511,0.654933004307103,0.345066995692897,0.444401809033996,-0.000900622004334041,4.50526124225429e-07,140,1786
"R27E01","X401x435-5m1_inference.xml",0.125824577849952,0.930897143086894,0.0691028569131064,-0.470509454497451,0.00158730488188128,-1.11307599796318e-06,186,1755
"R27E01","X402x435L-2m2_inference.xml",0.1651604521507,0.972541825280179,0.0274581747198213,0.693928540904799,-0.000368368633922851,-1.14133557300118e-07,50,1814
"R27E01","X402x435L-2m3_inference.xml",0.213285700245506,0.846848343991582,0.153151656008418,0.817707800562904,-0.00236003121515577,1.16406118617863e-06,102,1799
"R27E01","X403x435-1m1_inference.xml",0.223079313381423,0.0556362219851365,0.944363778014863,-1.40631387945725,0.00276767292247861,-1.13497623836742e-06,326,1600
"R27E01","Y2x32-1_inference.xml",0.78899554541171,0.757787406714106,0.242212593285894,0.165759232431666,-0.000235040385138113,4.5848319150017e-08,42,1804
"R27E01","Y2x32-2_inference.xml",0.455110190070347,0.279805494012291,0.720194505987709,0.306827954119144,-0.000914503778805218,5.5048586052002e-07,126,1812
"R27E01","Y2x32-3_inference.xml",0.100342479321594,0.970445472240146,0.0295545277598543,0.963658223542964,-0.00203719301915969,8.27995781259551e-07,218,1704
"R27E01","Y2x32-5_inference.xml",0.970459295930703,0.592259411658328,0.407740588341672,-0.0177269477749929,-0.000253485034406583,9.43602767335919e-08,240,1679
"R27E01","Y2x32-6_inference.xml",0.370148315287188,0.785678288354676,0.214321711645324,0.984114873647942,-0.00230656212966411,1.19786451631333e-06,114,1702
"R27E01","Y2x33-1_inference.xml",0.15542301919855,0.0271032140869663,0.972896785913034,-0.12488368866979,2.43402671357724e-05,3.06430110823949e-07,182,1766
"R31B01","X401x437-3m1_inference.xml",0.319171015472206,0.0615398335874734,0.938460166412527,-0.537380142188489,0.000475996817160956,-1.77373576467882e-08,226,1768
"R31B01","X402x437-1m1_inference.xml",0.256090311640497,0.944940835019651,0.0550591649803486,1.62778621274269,-0.00280549518906066,1.08620399404075e-06,396,1478
"R31B01","X402x437-1m2_inference.xml",0.502723853498299,0.248632876524694,0.751367123475306,0.642647707166447,-0.00175334163318508,9.04914264070723e-07,490,1750
"R31B01","X402x437-1m3_inference.xml",0.985815530692483,0.513481332533123,0.486518667466877,0.342203513913124,-0.00069763161962537,3.15060023986311e-07,508,1860
"R31B01","Y2x40-1_inference.xml",0.137012351619694,0.639928786510122,0.360071213489878,-1.24676103362208,0.00369223160872989,-2.22694597413176e-06,246,1530
"R31B01","Y2x40-2_inference.xml",0.282569431709131,0.0525607288778501,0.94743927112215,-0.37809171179856,0.000370844174632895,4.27250228343876e-08,156,1790
"R31B01","Y2x40-3_inference.xml",0.81767560267338,0.533205964394026,0.466794035605974,0.143110913597824,-0.000848149032791898,4.59879297279619e-07,64,1832
"R31B01","Y2x40-5_inference.xml",0.00501672039787346,0.898055869304185,0.101944130695815,0.519518028225343,-0.00206486168874039,1.01461615983602e-06,108,1818
"R31H05","X401x439-1m1_inference.xml",0.0364279958309944,0.443470145154858,0.556529854845142,1.37958041660991,-0.00406862716057217,2.43532230094286e-06,195,1616
"R31H05","X401x439-2m1_inference.xml",0.82977841671369,0.72927192239375,0.27072807760625,0.0351648580999173,6.55473745186494e-06,-1.40370337131604e-07,128,1654
"R31H05","X402x439-1m2_inference.xml",0.500763142048003,0.116861225254547,0.883138774745453,-0.00341345824641397,0.000149047873875945,1.14670673020002e-07,100,1805
"R31H05","X402x439-1m3_inference.xml",0.606406941008253,0.386540141842555,0.613459858157445,0.753717541215887,-0.00206108522687322,1.17553792465907e-06,247,1652
"R31H05","X402x439-4m1_inference.xml",0.955183242571999,0.618444026441632,0.381555973558368,0.11426316526032,-0.000303804906095169,9.87723287809616e-08,310,1628
"R31H05","X403x439-3m1_inference.xml",0.447440324179611,0.293712317408343,0.706287682591657,-1.29156659043082,0.00284232207672147,-1.33259570187345e-06,360,1761
"R31H05","Y2x62-1_inference.xml",0.446399727726734,0.467536218174379,0.532463781825621,-0.483508536423271,0.00135340384849672,-7.17091297373511e-07,148,1813
"R31H05","Y2x62-2_inference.xml",0.569181986743959,0.857578919944556,0.142421080055443,0.258839372299844,-4.75454747377553e-05,-1.21304861494947e-07,144,1810
"R31H05","Y2x62-3_inference.xml",0.502852787960817,0.510530956551075,0.489469043448925,1.16270392555974,-0.00330424031489092,1.89368505568853e-06,183,1664
"R32B05","X401x524-1m3_inference.xml",0.454062984729215,0.558848591122898,0.441151408877102,-0.569753813032263,0.0017312820366797,-9.71529654137158e-07,208,1757
"R32B05","X402x487A-1m1_inference.xml",0.342905576113877,0.331259538580498,0.668740461419502,0.581507827834762,-0.00177105488891493,1.16633467893572e-06,124,1627
"R32B05","X402x487A-1m2_inference.xml",0.650837167437696,0.413262208865784,0.586737791134216,-0.959880946445381,0.0021384062511531,-1.18996577368399e-06,393,1428
"R32B05","X402x487B-2m1_inference.xml",0.428172771644639,0.715509914443083,0.284490085556917,-0.968764302140496,0.00196227275483952,-1.16164885823879e-06,235,1690
"R32B05","X402x524-1m1_inference.xml",0.942823353909926,0.504197757254522,0.495802242745478,0.0187849787567569,-0.000441562037519991,2.54265415837074e-07,116,1742
"R32B05","X402x524-1m2_inference.xml",0.876192278399595,0.491477159766679,0.508522840233321,-0.731699916594147,0.000922850302351844,-4.81640219867793e-07,168,1836
