"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R69C04","Y76-6x1_inference.xml",0.875618039982058,0.301133503407772,0.698866496592228,-0.0486089734489074,2.72100850111224e-05,4.17471764061744e-08,128,1828
"R72D11","X462A-1x402_inference.xml",0.603626211336194,0.23552885325618,0.76447114674382,0.287260354173273,-0.00136703885588717,1.05293736410615e-06,206,1537
"R72D11","X462A-3x402_inference.xml",0.682867690183228,0.341307789994511,0.658692210005489,-0.66962330319263,0.00158996438878412,-8.09575800258871e-07,289,1676
"R72D11","Y80-1x1_inference.xml",0.0839483482997518,0.0125492296930735,0.987450770306927,-0.529232323327698,0.00016570914586645,1.95600371821233e-07,77,1832
"R72D11","Y80-2x1_inference.xml",0.52056870821236,0.437124560233286,0.562875439766714,0.41757273391013,-0.00115399613650935,6.72673257822397e-07,22,1886
"R72D11","Y80-3x1_inference.xml",0.200668900446827,0.0344093065103029,0.965590693489697,-0.431961279522375,0.000511898046035611,-9.10546659543069e-08,98,1821
"R72D11","Y80-5x1_inference.xml",0.813018761704692,0.72518543448625,0.27481456551375,0.11921365219402,0.000172672777775721,-1.85808390240969e-07,75,1848
"R72D11","Y80-6x1_inference.xml",0.442154975948741,0.117798203849647,0.882201796150353,-0.649685679690556,0.000963753103248644,-3.61075244615016e-07,109,1825
"R77F09","A23-1x102_inference.xml",0.0762557875842309,0.0439006053901833,0.956099394609817,0.43610831307286,-0.00255235180149762,1.91620667020162e-06,157,1716
"R77F09","A23-4x102_inference.xml",0.901619690347311,0.51583632824718,0.48416367175282,0.429856769963344,-0.00101599861594417,5.53024339401697e-07,129,1776
"R77F09","X466-4x402_inference.xml",0.514355209400698,0.787945877000281,0.212054122999719,-0.33567213820138,0.00284235198072558,-3.82421305379953e-06,77,938
"R77F09","X466-5x402_inference.xml",0.304216558341694,0.258682469683469,0.741317530316531,0.62339541578299,-0.00313082880077796,3.16804911857237e-06,84,1096
"R77F09","X466L-2x402.xml",0.836007275456982,0.448827763144309,0.551172236855691,0.972508217040083,-0.0048856257196726,6.66208282162625e-06,119,721
"R77F09","Y55-1x1_inference.xml",0.542600655953585,0.200561303893008,0.799438696106992,-0.671517275376375,0.00127961045952429,-5.68768901064492e-07,90,1819
"R77F09","Y55-2x1_inference.xml",0.705392540733817,0.710884735982409,0.289115264017591,0.400980724320454,0.000351417157140068,-2.44446537824764e-07,84,1798
"R77F09","Y55-4x1_inference.xml",0.262856933679575,0.873699286047218,0.126300713952782,-0.276259476778555,0.000982141269545556,-6.72907929329287e-07,143,1814
"R77F09","Y55-5x1_inference.xml",0.707267331360879,0.56327146223058,0.43672853776942,0.317702614655616,-0.000656251934277209,3.61097152670016e-07,55,1817
"R81E02","A24-4x102_inference.xml",0.746987696480065,0.782367456805824,0.217632543194176,0.203066726629875,-0.000339553325942264,6.79905621309182e-09,220,1703
"R81E02","A24-5x102_inference.xml",0.0144391026366138,0.0313430547837025,0.968656945216297,0.664202329477583,-0.00330475327956322,2.30735847687635e-06,208,1661
"R81E02","A24-7x102_inference.xml",0.260940137348235,0.0603391045812018,0.939660895418798,-0.213994468858502,-0.000371367781362797,4.27537136922589e-07,130,1788
"R81E02","X468A-1x402_inference.xml",0.844110888237784,0.414207127847231,0.585792872152769,0.156238168198435,-0.00119509533304168,1.22544922250152e-06,88,1046
"R81E02","X468A-2x402_inference.xml",0.504922817706763,0.190629961740478,0.809370038259522,-0.524434164734418,0.00162682156358429,-1.05810814068287e-06,95,1272
"R81E02","X468A-5x402_inference.xml",0.0597585566481476,0.0629385524308969,0.937061447569103,0.385960807778312,-0.00271962334588756,2.6998306701909e-06,102,1260
"R81E02","X468AL-2x402_inference.xml",0.92848994233461,0.366264876420613,0.633735123579387,-0.363992742535347,0.000605408194828346,-3.12957060742073e-07,122,1410
"R81E02","Y71-1x1_inference.xml",0.383951135368016,0.465942202018662,0.534057797981338,0.79933689649476,-0.00197347127640837,1.0637916111136e-06,172,1802
"R81E02","Y71-2x1_inference.xml",0.893900357406694,0.46411318657826,0.53588681342174,0.165347027551798,-0.000665723348548384,3.71016512771699e-07,155,1806
"R81E02","Y71-4x1_inference.xml",0.469675895722054,0.315640721154575,0.684359278845425,-0.568321651608624,0.00110197009683258,-5.52627705942316e-07,114,1811
"R81E02","Y71-5x1_inference.xml",0.837838317074831,0.701520083043323,0.298479916956677,0.00193433400544258,0.000236695182238534,-1.98922135825331e-07,146,1814
"R81E02","Y71-6x1_inference.xml",0.597948318693951,0.771380364730435,0.228619635269565,-0.278507986290354,0.000701486685518991,-4.7993627131799e-07,155,1826
"R81G05","X469A-2x402_inference.xml",0.475933638691517,0.841121479130563,0.158878520869437,-0.196050184250111,0.00127916503953991,-9.55629404578997e-07,256,1666
"R81G05","X469A-3x402_inference.xml",0.893893764401789,0.4700300635064,0.5299699364936,-0.58909323660639,0.00120509548848504,-7.19028812979495e-07,262,1554
"R81G05","Y35-1x1_inference.xml",0.513919572702818,0.35944609000019,0.64055390999981,-0.533653373845259,0.00147544241993738,-7.70348855238554e-07,78,1829
"R81G05","Y35-2x1_inference.xml",0.00517709427466277,0.444447078391123,0.555552921608877,0.979645640623615,-0.00284683931335479,1.58158303660824e-06,94,1830
"R81G05","Y35-3x1_inference.xml",0.424648799817172,0.743143180791699,0.256856819208301,-0.448752849830918,0.00126434071583349,-7.73245345820914e-07,130,1804
"R81G05","Y35-4x1_inference.xml",0.129903216845009,0.0201512390337829,0.979848760966217,-0.241457847132438,0.000180060892813788,9.43469666912901e-08,94,1820
"R81G05","Y35-6x1_inference.xml",0.892613829787851,0.561970151224994,0.438029848775006,-0.196721300067044,0.000395435450864678,-2.38324416936302e-07,82,1833
